id,player_statistic_id,type_id,value
44668835,1324088966,42,"{""total"":11}"
44822921,1324088966,56,"{""total"":10}"
44668836,1324088966,58,"{""total"":3}"
38024116,1324088966,59,"{""in"":3,""out"":5}"
37891882,1324088966,78,"{""total"":20}"
45565214,1324088966,79,"{""total"":1}"
37891728,1324088966,80,"{""total"":665}"
44822939,1324088966,84,"{""total"":2,""home"":1,""away"":1}"
45238572,1324088966,86,"{""total"":4}"
37891599,1324088966,88,"{""total"":10}"
44930785,1324088966,94,"{""total"":6}"
45159118,1324088966,96,"{""total"":3}"
44822905,1324088966,97,"{""total"":3}"
37891905,1324088966,98,"{""total"":47}"
44668827,1324088966,99,"{""total"":12}"
44822926,1324088966,100,"{""total"":8}"
44668829,1324088966,101,"{""total"":12}"
37891477,1324088966,105,"{""total"":66}"
37891498,1324088966,106,"{""total"":34}"
44930784,1324088966,107,"{""total"":11}"
45210685,1324088966,108,"{""total"":6}"
45565218,1324088966,109,"{""total"":2}"
44822915,1324088966,110,"{""total"":7}"
37891248,1324088966,116,"{""total"":616}"
44668833,1324088966,117,"{""total"":18}"
37891827,1324088966,118,"{""average"":7.14,""highest"":7.69,""lowest"":6.5}"
37891684,1324088966,119,"{""total"":962}"
44668834,1324088966,122,"{""total"":38}"
44930787,1324088966,123,"{""total"":27}"
44822907,1324088966,194,"{""total"":3,""home"":1,""away"":2}"
44822937,1324088966,214,"{""total"":3}"
45210684,1324088966,215,"{""total"":4}"
43697586,1324088966,216,"{""total"":7}"
38023968,1324088966,321,"{""total"":14}"
44822928,1324088966,322,"{""total"":11}"
37891291,1324088966,323,"{""total"":4}"
45565215,1324088966,580,"{""total"":5}"
45238571,1324088966,581,"{""total"":2}"
37891230,1324088966,1584,"{""total"":92.63}"
37891412,1324088966,27255,"{""crosses_blocked"":35}"
38592449,1534613973,42,"{""total"":2}"
38373518,1534613973,56,"{""total"":7}"
38592450,1534613973,58,"{""total"":1}"
38512980,1534613973,59,"{""in"":4,""out"":2}"
38373620,1534613973,78,"{""total"":4}"
44098401,1534613973,79,"{""total"":1}"
38373572,1534613973,80,"{""total"":144}"
38689182,1534613973,84,"{""total"":1,""home"":0,""away"":1}"
38689177,1534613973,85,"{""total"":1,""home"":0,""away"":1}"
38689165,1534613973,86,"{""total"":1}"
38512944,1534613973,88,"{""total"":7}"
38512931,1534613973,94,"{""total"":3}"
38373521,1534613973,96,"{""total"":2}"
38592408,1534613973,97,"{""total"":2}"
38373628,1534613973,98,"{""total"":19}"
38592398,1534613973,99,"{""total"":5}"
38373539,1534613973,100,"{""total"":6}"
38373476,1534613973,101,"{""total"":7}"
38373503,1534613973,105,"{""total"":23}"
38373507,1534613973,106,"{""total"":9}"
38373452,1534613973,107,"{""total"":3}"
38373447,1534613973,116,"{""total"":125}"
38689152,1534613973,117,"{""total"":5}"
38373590,1534613973,118,"{""average"":6.7,""highest"":7.2,""lowest"":6.3}"
38373559,1534613973,119,"{""total"":399}"
38373554,1534613973,122,"{""total"":11}"
38512961,1534613973,123,"{""total"":4}"
38373474,1534613973,194,"{""total"":4,""home"":1,""away"":3}"
39249493,1534613973,214,"{""total"":4}"
39249406,1534613973,215,"{""total"":2}"
39249446,1534613973,216,"{""total"":3}"
38373458,1534613973,321,"{""total"":9}"
38373550,1534613973,322,"{""total"":5}"
38844815,1534613973,323,"{""total"":13}"
38689123,1534613973,580,"{""total"":1}"
38373437,1534613973,1584,"{""total"":86.81}"
38373489,1534613973,27255,"{""crosses_blocked"":14}"
37880182,1324089460,323,"{""total"":4}"
37880196,1384403399,323,"{""total"":32}"
38373498,1324089463,40,"{""total"":18}"
38027579,1324089463,41,"{""total"":13}"
37880714,1324089463,42,"{""total"":33}"
38373611,1324089463,51,"{""total"":6}"
38844839,1324089463,52,"{""total"":2,""goals"":2,""penalties"":0}"
37880471,1324089463,56,"{""total"":52}"
37880717,1324089463,58,"{""total"":13}"
37880726,1324089463,59,"{""in"":16,""out"":5}"
38812152,1324089463,64,"{""total"":1}"
37880730,1324089463,78,"{""total"":42}"
45490802,1324089463,79,"{""total"":1}"
37880657,1324089463,80,"{""total"":705}"
38373686,1324089463,84,"{""total"":10,""home"":5,""away"":5}"
37880725,1324089463,86,"{""total"":9}"
37880565,1324089463,88,"{""total"":27}"
37880341,1324089463,94,"{""total"":19}"
37880487,1324089463,96,"{""total"":49}"
38689132,1324089463,97,"{""total"":9}"
38689184,1324089463,98,"{""total"":5}"
38592459,1324089463,100,"{""total"":27}"
38027445,1324089463,101,"{""total"":60}"
37880405,1324089463,105,"{""total"":268}"
37880419,1324089463,106,"{""total"":144}"
37880192,1324089463,107,"{""total"":47}"
37880370,1324089463,108,"{""total"":14}"
37880386,1324089463,109,"{""total"":9}"
38345155,1324089463,110,"{""total"":19}"
37880178,1324089463,116,"{""total"":584}"
37880598,1324089463,117,"{""total"":18}"
37880687,1324089463,118,"{""average"":6.87,""highest"":7.79,""lowest"":6.24}"
37880634,1324089463,119,"{""total"":1905}"
37880620,1324089463,122,"{""total"":41}"
38373601,1324089463,123,"{""total"":11}"
38027441,1324089463,194,"{""total"":11,""home"":7,""away"":4}"
39249468,1324089463,214,"{""total"":17}"
39249400,1324089463,215,"{""total"":8}"
39249434,1324089463,216,"{""total"":9}"
37880214,1324089463,321,"{""total"":34}"
38373588,1324089463,322,"{""total"":18}"
37880227,1324089463,323,"{""total"":18}"
38689129,1324089463,581,"{""total"":3}"
37880160,1324089463,1584,"{""total"":82.84}"
38844848,1324089463,9676,"{""average"":""0.06""}"
38689145,1324089463,27255,"{""crosses_blocked"":5}"
38027540,1324089477,41,"{""total"":18}"
37880697,1324089477,42,"{""total"":65}"
38512967,1324089477,47,"{""total"":3,""won"":0,""scored"":3,""committed"":0,""saved"":0,""missed"":0}"
37880611,1324089477,51,"{""total"":27}"
37880494,1324089477,52,"{""total"":20,""goals"":18,""penalties"":2}"
37880416,1324089477,56,"{""total"":25}"
38151728,1324089477,58,"{""total"":13}"
37880718,1324089477,59,"{""in"":1,""out"":20}"
46104480,1324089477,64,"{""total"":1}"
38689172,1324089477,78,"{""total"":6}"
44059881,1324089477,79,"{""total"":3}"
37880629,1324089477,80,"{""total"":474}"
38027575,1324089477,84,"{""total"":1,""home"":0,""away"":1}"
37880711,1324089477,86,"{""total"":36}"
38151679,1324089477,88,"{""total"":36}"
38151632,1324089477,94,"{""total"":27}"
38027454,1324089477,96,"{""total"":23}"
38970443,1324089477,97,"{""total"":7}"
38027556,1324089477,98,"{""total"":1}"
38027383,1324089477,99,"{""total"":1}"
38027477,1324089477,100,"{""total"":6}"
38151613,1324089477,101,"{""total"":27}"
37880347,1324089477,105,"{""total"":330}"
37880371,1324089477,106,"{""total"":126}"
37880151,1324089477,107,"{""total"":93}"
38345153,1324089477,108,"{""total"":13}"
38345154,1324089477,109,"{""total"":5}"
38592409,1324089477,110,"{""total"":10}"
37880137,1324089477,116,"{""total"":306}"
38027481,1324089477,117,"{""total"":22}"
37880669,1324089477,118,"{""average"":7.13,""highest"":9.2,""lowest"":6.2}"
37880595,1324089477,119,"{""total"":2886}"
37880574,1324089477,122,"{""total"":22}"
37880586,1324089477,123,"{""total"":13}"
45813098,1324089477,124,"{""total"":2}"
45813099,1324089477,125,"{""total"":1}"
38027408,1324089477,194,"{""total"":12,""home"":7,""away"":5}"
39249444,1324089477,214,"{""total"":18}"
39249377,1324089477,215,"{""total"":8}"
39249413,1324089477,216,"{""total"":9}"
37880184,1324089477,321,"{""total"":35}"
37880557,1324089477,322,"{""total"":34}"
39249365,1324089477,323,"{""total"":1}"
38027402,1324089477,580,"{""total"":4}"
38027403,1324089477,581,"{""total"":13}"
37880121,1324089477,1584,"{""total"":64.56}"
37880662,1324089477,9676,"{""average"":""0.51""}"
38027565,1414290328,41,"{""total"":16}"
38027555,1414290328,42,"{""total"":28}"
38592446,1414290328,51,"{""total"":1}"
43935491,1414290328,52,"{""total"":5,""goals"":5,""penalties"":0}"
38151626,1414290328,56,"{""total"":19}"
38027560,1414290328,58,"{""total"":6}"
38151708,1414290328,78,"{""total"":48}"
38689122,1414290328,79,"{""total"":2}"
38027529,1414290328,80,"{""total"":963}"
38844845,1414290328,84,"{""total"":4,""home"":1,""away"":3}"
38970460,1414290328,86,"{""total"":8}"
38151640,1414290328,88,"{""total"":44}"
38844825,1414290328,94,"{""total"":2}"
38970456,1414290328,96,"{""total"":4}"
38373520,1414290328,97,"{""total"":25}"
38027499,1414290328,100,"{""total"":28}"
38027464,1414290328,101,"{""total"":201}"
38027476,1414290328,105,"{""total"":217}"
38027480,1414290328,106,"{""total"":152}"
38027431,1414290328,107,"{""total"":99}"
38844827,1414290328,108,"{""total"":1}"
38844829,1414290328,109,"{""total"":1}"
38812148,1414290328,110,"{""total"":7}"
38027426,1414290328,116,"{""total"":793}"
38027501,1414290328,117,"{""total"":8}"
38027548,1414290328,118,"{""average"":7.16,""highest"":8.53,""lowest"":6.2}"
38027520,1414290328,119,"{""total"":3240}"
38027509,1414290328,122,"{""total"":171}"
38027516,1414290328,123,"{""total"":90}"
38027460,1414290328,194,"{""total"":13,""home"":8,""away"":5}"
39249531,1414290328,214,"{""total"":19}"
39249419,1414290328,215,"{""total"":7}"
39249452,1414290328,216,"{""total"":10}"
38027436,1414290328,321,"{""total"":36}"
38027505,1414290328,322,"{""total"":36}"
38689124,1414290328,580,"{""total"":2}"
38027449,1414290328,581,"{""total"":4}"
38027423,1414290328,1584,"{""total"":82.35}"
43935492,1414290328,9676,"{""average"":""0.14""}"
38844840,1324089441,41,"{""total"":14}"
38689175,1324089441,42,"{""total"":24}"
38592429,1324089441,47,"{""total"":0,""won"":0,""scored"":0,""committed"":1,""saved"":0,""missed"":0}"
39044553,1324089441,52,"{""total"":2,""goals"":2,""penalties"":0}"
37880325,1324089441,56,"{""total"":26}"
38689176,1324089441,58,"{""total"":11}"
43981354,1324089441,59,"{""in"":0,""out"":3}"
43867381,1324089441,64,"{""total"":2}"
37880576,1324089441,78,"{""total"":55}"
37880483,1324089441,80,"{""total"":1335}"
38592447,1324089441,84,"{""total"":6,""home"":3,""away"":3}"
38689178,1324089441,86,"{""total"":6}"
37880356,1324089441,88,"{""total"":43}"
37880251,1324089441,94,"{""total"":11}"
38970451,1324089441,96,"{""total"":7}"
37880204,1324089441,97,"{""total"":44}"
38592438,1324089441,98,"{""total"":13}"
43935478,1324089441,99,"{""total"":6}"
38373439,1324089441,100,"{""total"":37}"
37880233,1324089441,101,"{""total"":240}"
37880289,1324089441,105,"{""total"":215}"
37880300,1324089441,106,"{""total"":131}"
37880127,1324089441,107,"{""total"":44}"
37880261,1324089441,108,"{""total"":36}"
37880270,1324089441,109,"{""total"":27}"
37880279,1324089441,110,"{""total"":23}"
37880117,1324089441,116,"{""total"":1056}"
38027429,1324089441,117,"{""total"":13}"
37880525,1324089441,118,"{""average"":7.21,""highest"":8.15,""lowest"":6}"
37880445,1324089441,119,"{""total"":3101}"
37880410,1324089441,122,"{""total"":274}"
37880425,1324089441,123,"{""total"":114}"
38689181,1324089441,124,"{""total"":2}"
38027386,1324089441,194,"{""total"":12,""home"":8,""away"":4}"
39249438,1324089441,214,"{""total"":18}"
39249368,1324089441,215,"{""total"":7}"
39249401,1324089441,216,"{""total"":10}"
37880144,1324089441,321,"{""total"":35}"
37880389,1324089441,322,"{""total"":35}"
45680960,1324089441,571,"{""total"":1}"
38512914,1324089441,580,"{""total"":3}"
43867364,1324089441,581,"{""total"":3}"
37880105,1324089441,1584,"{""total"":79.1}"
39044564,1324089441,9676,"{""average"":""0.06""}"
38592403,1324089441,27255,"{""crosses_blocked"":7}"
45978138,1324089475,47,"{""total"":0,""won"":0,""scored"":0,""committed"":1,""saved"":0,""missed"":0}"
45978137,1324089475,56,"{""total"":1}"
37880549,1324089475,57,"{""total"":119}"
37880602,1324089475,78,"{""total"":1}"
37880501,1324089475,80,"{""total"":863}"
38373714,1324089475,84,"{""total"":4,""home"":0,""away"":4}"
37880369,1324089475,88,"{""total"":45}"
38151642,1324089475,96,"{""total"":9}"
37880264,1324089475,101,"{""total"":53}"
37880561,1324089475,104,"{""total"":90}"
37880311,1324089475,105,"{""total"":28}"
37880322,1324089475,106,"{""total"":25}"
38592415,1324089475,107,"{""total"":17}"
37880177,1324089475,116,"{""total"":414}"
45091120,1324089475,117,"{""total"":1}"
37880539,1324089475,118,"{""average"":7.08,""highest"":8.9,""lowest"":5.59}"
37880476,1324089475,119,"{""total"":3330}"
37880439,1324089475,122,"{""total"":708}"
37880456,1324089475,123,"{""total"":256}"
38027442,1324089475,194,"{""total"":13,""home"":8,""away"":5}"
39249449,1324089475,214,"{""total"":19}"
39249391,1324089475,215,"{""total"":8}"
39249422,1324089475,216,"{""total"":10}"
37880206,1324089475,321,"{""total"":37}"
37880422,1324089475,322,"{""total"":37}"
44341399,1324089475,571,"{""total"":1}"
37880152,1324089475,1584,"{""total"":47.97}"
38844843,1532367072,41,"{""total"":3}"
38151713,1532367072,42,"{""total"":11}"
38512977,1532367072,51,"{""total"":3}"
38512964,1532367072,52,"{""total"":1,""goals"":1,""penalties"":0}"
38512957,1532367072,56,"{""total"":6}"
38151714,1532367072,58,"{""total"":3}"
38151717,1532367072,59,"{""in"":18,""out"":1}"
38512999,1532367072,78,"{""total"":5}"
38151680,1532367072,80,"{""total"":84}"
44341401,1532367072,84,"{""total"":1,""home"":0,""away"":1}"
38512997,1532367072,86,"{""total"":5}"
39044601,1532367072,88,"{""total"":5}"
38970455,1532367072,94,"{""total"":5}"
38512958,1532367072,96,"{""total"":8}"
38151721,1532367072,98,"{""total"":8}"
39249378,1532367072,99,"{""total"":3}"
38812151,1532367072,100,"{""total"":4}"
38151594,1532367072,101,"{""total"":4}"
38151620,1532367072,105,"{""total"":51}"
38151629,1532367072,106,"{""total"":25}"
38844814,1532367072,107,"{""total"":4}"
38151609,1532367072,108,"{""total"":13}"
38151612,1532367072,109,"{""total"":8}"
44059892,1532367072,110,"{""total"":5}"
38151566,1532367072,116,"{""total"":60}"
38151664,1532367072,117,"{""total"":8}"
38151700,1532367072,118,"{""average"":6.71,""highest"":7.3,""lowest"":6.37}"
38151672,1532367072,119,"{""total"":299}"
38151669,1532367072,122,"{""total"":5}"
38844838,1532367072,123,"{""total"":4}"
38812145,1532367072,194,"{""total"":6,""home"":5,""away"":1}"
39249481,1532367072,214,"{""total"":9}"
39249411,1532367072,215,"{""total"":3}"
39249445,1532367072,216,"{""total"":7}"
38151576,1532367072,321,"{""total"":19}"
44059896,1532367072,322,"{""total"":1}"
38151583,1532367072,323,"{""total"":30}"
38844820,1532367072,580,"{""total"":1}"
44059890,1532367072,581,"{""total"":1}"
38151560,1532367072,1584,"{""total"":71.43}"
38512988,1532367072,9676,"{""average"":""0.03""}"
38151604,1532367072,27255,"{""crosses_blocked"":5}"
37880696,1324089470,41,"{""total"":5}"
37880686,1324089470,42,"{""total"":10}"
44872390,1324089470,47,"{""total"":0,""won"":0,""scored"":0,""committed"":1,""saved"":0,""missed"":0}"
38812155,1324089470,51,"{""total"":2}"
38970459,1324089470,52,"{""total"":2,""goals"":2,""penalties"":0}"
37880486,1324089470,56,"{""total"":21}"
38689173,1324089470,58,"{""total"":8}"
37880704,1324089470,59,"{""in"":0,""out"":6}"
37880712,1324089470,78,"{""total"":55}"
44201745,1324089470,79,"{""total"":1}"
37880640,1324089470,80,"{""total"":979}"
38513005,1324089470,84,"{""total"":4,""home"":1,""away"":3}"
38970493,1324089470,86,"{""total"":2}"
38151663,1324089470,88,"{""total"":38}"
38151625,1324089470,94,"{""total"":25}"
38027502,1324089470,96,"{""total"":35}"
38027458,1324089470,97,"{""total"":12}"
37880721,1324089470,98,"{""total"":54}"
38151575,1324089470,99,"{""total"":11}"
37880572,1324089470,100,"{""total"":35}"
37880328,1324089470,101,"{""total"":103}"
37880430,1324089470,105,"{""total"":247}"
37880450,1324089470,106,"{""total"":134}"
38151590,1324089470,107,"{""total"":13}"
37880399,1324089470,108,"{""total"":57}"
38027486,1324089470,109,"{""total"":32}"
38512954,1324089470,110,"{""total"":25}"
37880211,1324089470,116,"{""total"":788}"
38027530,1324089470,117,"{""total"":15}"
37880672,1324089470,118,"{""average"":6.93,""highest"":7.9,""lowest"":5.82}"
37880617,1324089470,119,"{""total"":2919}"
38027541,1324089470,122,"{""total"":86}"
38027547,1324089470,123,"{""total"":29}"
38027467,1324089470,194,"{""total"":13,""home"":8,""away"":5}"
39249478,1324089470,214,"{""total"":18}"
39249409,1324089470,215,"{""total"":8}"
39249443,1324089470,216,"{""total"":8}"
37880224,1324089470,321,"{""total"":34}"
37880592,1324089470,322,"{""total"":34}"
38027453,1324089470,580,"{""total"":2}"
45923388,1324089470,581,"{""total"":1}"
37880202,1324089470,1584,"{""total"":80.49}"
38970471,1324089470,9676,"{""average"":""0.06""}"
37880379,1324089470,27255,"{""crosses_blocked"":43}"
38027567,1324089453,41,"{""total"":10}"
38027558,1324089453,42,"{""total"":21}"
44341397,1324089453,51,"{""total"":1}"
38027465,1324089453,56,"{""total"":33}"
38812153,1324089453,58,"{""total"":5}"
37880639,1324089453,59,"{""in"":11,""out"":17}"
37880644,1324089453,78,"{""total"":84}"
45813092,1324089453,79,"{""total"":1}"
37880522,1324089453,80,"{""total"":896}"
38027599,1324089453,84,"{""total"":10,""home"":1,""away"":9}"
38812154,1324089453,86,"{""total"":9}"
37880420,1324089453,88,"{""total"":26}"
38812146,1324089453,94,"{""total"":10}"
38689147,1324089453,96,"{""total"":17}"
38689127,1324089453,97,"{""total"":11}"
38812156,1324089453,98,"{""total"":7}"
38812136,1324089453,99,"{""total"":3}"
38373549,1324089453,100,"{""total"":30}"
38027425,1324089453,101,"{""total"":53}"
37880316,1324089453,105,"{""total"":234}"
37880330,1324089453,106,"{""total"":127}"
37880183,1324089453,107,"{""total"":23}"
38027437,1324089453,108,"{""total"":6}"
45490797,1324089453,109,"{""total"":3}"
37880303,1324089453,110,"{""total"":40}"
37880162,1324089453,116,"{""total"":785}"
38027490,1324089453,117,"{""total"":13}"
37880567,1324089453,118,"{""average"":6.92,""highest"":7.55,""lowest"":6}"
37880505,1324089453,119,"{""total"":1901}"
38027498,1324089453,122,"{""total"":40}"
38027500,1324089453,123,"{""total"":21}"
44341398,1324089453,124,"{""total"":5}"
45490806,1324089453,125,"{""total"":2}"
38027422,1324089453,194,"{""total"":12,""home"":7,""away"":5}"
39249491,1324089453,214,"{""total"":18}"
39249396,1324089453,215,"{""total"":6}"
39249447,1324089453,216,"{""total"":9}"
37880210,1324089453,321,"{""total"":33}"
38373556,1324089453,322,"{""total"":22}"
37880225,1324089453,323,"{""total"":14}"
44341396,1324089453,571,"{""total"":1}"
43910359,1324089453,580,"{""total"":2}"
38844807,1324089453,581,"{""total"":4}"
37880139,1324089453,1584,"{""total"":87.61}"
45091118,1324089453,27255,"{""crosses_blocked"":4}"
37880226,1324089438,40,"{""total"":19}"
37880621,1324089438,41,"{""total"":26}"
37880599,1324089438,42,"{""total"":61}"
44357791,1324089438,47,"{""total"":0,""won"":1,""scored"":0,""committed"":0,""saved"":0,""missed"":0}"
38373526,1324089438,51,"{""total"":7}"
38027471,1324089438,52,"{""total"":7,""goals"":7,""penalties"":0}"
37880359,1324089438,56,"{""total"":37}"
